age,gender,split,final,split_seconds,final_seconds,split_hours,final_hours,second_half_hours,slowdown_minutes,female,under_4h,under_3h30,negative_split
38,M,01:41:39,03:32:38,6099,12758,1.6941666666666666,3.543888888888889,1.8497222222222223,9.333333333333334,0,1,0,0
44,W,01:38:35,03:32:38,5915,12758,1.6430555555555555,3.543888888888889,1.9008333333333334,15.466666666666667,1,1,0,0
45,M,01:35:43,03:32:38,5743,12758,1.5952777777777778,3.543888888888889,1.948611111111111,21.2,0,1,0,0
27,W,01:43:43,03:32:42,6223,12762,1.728611111111111,3.545,1.8163888888888888,5.266666666666667,1,1,0,0
51,M,01:39:05,03:32:44,5945,12764,1.6513888888888888,3.5455555555555556,1.8941666666666668,14.566666666666666,0,1,0,0
22,W,01:43:56,03:32:46,6236,12766,1.7322222222222223,3.546111111111111,1.8138888888888889,4.9,1,1,0,0
52,M,01:38:51,03:32:46,5931,12766,1.6475,3.546111111111111,1.898611111111111,15.066666666666666,0,1,0,0
56,M,01:41:25,03:32:47,6085,12767,1.6902777777777778,3.546388888888889,1.856111111111111,9.95,0,1,0,0
30,M,01:36:45,03:33:02,5805,12782,1.6125,3.5505555555555555,1.9380555555555556,19.533333333333335,0,1,0,0
26,M,01:32:14,03:33:09,5534,12789,1.5372222222222223,3.5525,2.015277777777778,28.683333333333334,0,1,0,0
39,M,01:43:07,03:33:09,6187,12789,1.718611111111111,3.5525,1.833888888888889,6.916666666666667,0,1,0,0
55,M,01:43:16,03:33:09,6196,12789,1.721111111111111,3.5525,1.831388888888889,6.616666666666666,0,1,0,0
36,M,01:40:17,03:33:13,6017,12793,1.6713888888888888,3.553611111111111,1.8822222222222222,12.65,0,1,0,0
52,M,01:43:27,03:33:16,6207,12796,1.7241666666666666,3.5544444444444445,1.8302777777777777,6.366666666666666,0,1,0,0
47,M,01:43:07,03:33:22,6187,12802,1.718611111111111,3.556111111111111,1.8375,7.133333333333334,0,1,0,0
32,W,01:44:13,03:33:23,6253,12803,1.7369444444444444,3.556388888888889,1.8194444444444444,4.95,1,1,0,0
36,M,01:39:23,03:33:24,5963,12804,1.656388888888889,3.5566666666666666,1.9002777777777777,14.633333333333333,0,1,0,0
33,W,01:39:51,03:33:26,5991,12806,1.6641666666666666,3.5572222222222223,1.8930555555555555,13.733333333333333,1,1,0,0
30,M,01:44:08,03:33:26,6248,12806,1.7355555555555555,3.5572222222222223,1.8216666666666668,5.166666666666667,0,1,0,0
39,M,01:39:23,03:33:30,5963,12810,1.656388888888889,3.558333333333333,1.9019444444444444,14.733333333333333,0,1,0,0
32,M,01:37:38,03:33:30,5858,12810,1.6272222222222221,3.558333333333333,1.931111111111111,18.233333333333334,0,1,0,0
35,M,01:43:24,03:33:34,6204,12814,1.7233333333333334,3.5594444444444444,1.836111111111111,6.766666666666667,0,1,0,0
53,M,01:42:51,03:33:35,6171,12815,1.7141666666666666,3.5597222222222222,1.8455555555555556,7.883333333333334,0,1,0,0
47,M,01:41:31,03:33:40,6091,12820,1.6919444444444445,3.561111111111111,1.8691666666666666,10.633333333333333,0,1,0,0
36,M,01:46:46,03:33:45,6406,12825,1.7794444444444444,3.5625,1.7830555555555556,0.21666666666666667,0,1,0,0
42,M,01:39:40,03:33:46,5980,12826,1.6611111111111112,3.562777777777778,1.9016666666666666,14.433333333333334,0,1,0,0
35,M,01:34:38,03:33:48,5678,12828,1.5772222222222223,3.5633333333333335,1.9861111111111112,24.533333333333335,0,1,0,0
47,M,01:40:45,03:33:49,6045,12829,1.6791666666666667,3.5636111111111113,1.8844444444444444,12.316666666666666,0,1,0,0
51,M,01:41:02,03:33:49,6062,12829,1.683888888888889,3.5636111111111113,1.8797222222222223,11.75,0,1,0,0
55,M,01:36:36,03:33:51,5796,12831,1.61,3.5641666666666665,1.9541666666666666,20.65,0,1,0,0
42,M,01:42:46,03:33:55,6166,12835,1.7127777777777777,3.5652777777777778,1.8525,8.383333333333333,0,1,0,0
41,M,01:37:57,03:33:56,5877,12836,1.6325,3.5655555555555556,1.9330555555555555,18.033333333333335,0,1,0,0
32,W,01:45:38,03:33:58,6338,12838,1.7605555555555557,3.5661111111111112,1.8055555555555556,2.7,1,1,0,0
31,M,01:43:18,03:33:59,6198,12839,1.7216666666666667,3.566388888888889,1.8447222222222222,7.383333333333334,0,1,0,0
40,M,01:39:01,03:34:02,5941,12842,1.6502777777777777,3.567222222222222,1.9169444444444443,16.0,0,1,0,0
45,M,01:42:25,03:34:10,6145,12850,1.7069444444444444,3.5694444444444446,1.8625,9.333333333333334,0,1,0,0
27,W,01:43:33,03:34:16,6213,12856,1.7258333333333333,3.571111111111111,1.8452777777777778,7.166666666666667,1,1,0,0
31,M,01:44:08,03:34:18,6248,12858,1.7355555555555555,3.5716666666666668,1.836111111111111,6.033333333333333,0,1,0,0
28,M,01:33:18,03:34:18,5598,12858,1.555,3.5716666666666668,2.0166666666666666,27.7,0,1,0,0
48,M,01:34:55,03:34:31,5695,12871,1.5819444444444444,3.575277777777778,1.9933333333333334,24.683333333333334,0,1,0,0
43,M,01:39:23,03:34:31,5963,12871,1.656388888888889,3.575277777777778,1.9188888888888889,15.75,0,1,0,0
54,M,01:44:29,03:34:32,6269,12872,1.7413888888888889,3.5755555555555554,1.8341666666666667,5.566666666666666,0,1,0,0
36,M,01:43:23,03:34:32,6203,12872,1.7230555555555556,3.5755555555555554,1.8525,7.766666666666667,0,1,0,0
59,M,01:39:57,03:34:36,5997,12876,1.6658333333333333,3.5766666666666667,1.9108333333333334,14.7,0,1,0,0
31,M,01:46:09,03:34:36,6369,12876,1.7691666666666668,3.5766666666666667,1.8075,2.3,0,1,0,0
42,W,01:44:39,03:34:38,6279,12878,1.7441666666666666,3.5772222222222223,1.8330555555555557,5.333333333333333,1,1,0,0
41,M,01:33:13,03:34:45,5593,12885,1.553611111111111,3.5791666666666666,2.0255555555555556,28.316666666666666,0,1,0,0
44,M,01:41:03,03:34:45,6063,12885,1.6841666666666666,3.5791666666666666,1.895,12.65,0,1,0,0
48,M,01:42:09,03:34:47,6129,12887,1.7025,3.5797222222222222,1.8772222222222221,10.483333333333333,0,1,0,0
27,M,01:34:27,03:34:53,5667,12893,1.5741666666666667,3.5813888888888887,2.007222222222222,25.983333333333334,0,1,0,0
51,M,01:41:15,03:34:56,6075,12896,1.6875,3.582222222222222,1.8947222222222222,12.433333333333334,0,1,0,0
35,W,01:40:49,03:35:00,6049,12900,1.6802777777777778,3.5833333333333335,1.9030555555555555,13.366666666666667,1,1,0,0
65,M,01:38:38,03:35:02,5918,12902,1.643888888888889,3.5838888888888887,1.94,17.766666666666666,0,1,0,0
26,M,01:44:31,03:35:05,6271,12905,1.7419444444444445,3.584722222222222,1.8427777777777778,6.05,0,1,0,0
49,M,01:43:36,03:35:13,6216,12913,1.7266666666666666,3.5869444444444443,1.8602777777777777,8.016666666666667,0,1,0,0
41,W,01:44:41,03:35:16,6281,12916,1.7447222222222223,3.5877777777777777,1.8430555555555554,5.9,1,1,0,0
43,W,01:40:32,03:35:16,6032,12916,1.6755555555555555,3.5877777777777777,1.9122222222222223,14.2,1,1,0,0
51,M,01:42:25,03:35:17,6145,12917,1.7069444444444444,3.5880555555555556,1.8811111111111112,10.45,0,1,0,0
23,W,01:43:35,03:35:23,6215,12923,1.726388888888889,3.589722222222222,1.8633333333333333,8.216666666666667,1,1,0,0
30,M,01:41:31,03:35:26,6091,12926,1.6919444444444445,3.5905555555555555,1.898611111111111,12.4,0,1,0,0
56,M,01:40:37,03:35:32,6037,12932,1.6769444444444443,3.5922222222222224,1.9152777777777779,14.3,0,1,0,0
35,M,01:41:26,03:35:35,6086,12935,1.6905555555555556,3.5930555555555554,1.9025,12.716666666666667,0,1,0,0
28,M,01:44:33,03:35:39,6273,12939,1.7425,3.5941666666666667,1.8516666666666666,6.55,0,1,0,0
28,M,01:32:30,03:35:40,5550,12940,1.5416666666666667,3.5944444444444446,2.0527777777777776,30.666666666666668,0,1,0,0
39,M,01:38:22,03:35:44,5902,12944,1.6394444444444445,3.5955555555555554,1.9561111111111111,19.0,0,1,0,0
50,M,01:41:55,03:35:45,6115,12945,1.698611111111111,3.595833333333333,1.8972222222222221,11.916666666666666,0,1,0,0
51,W,01:37:36,03:35:46,5856,12946,1.6266666666666667,3.596111111111111,1.9694444444444446,20.566666666666666,1,1,0,0
38,M,01:30:15,03:35:57,5415,12957,1.5041666666666667,3.5991666666666666,2.095,35.45,0,1,0,0
40,M,01:40:22,03:36:00,6022,12960,1.6727777777777777,3.6,1.9272222222222222,15.266666666666667,0,1,0,0
37,M,01:47:56,03:36:08,6476,12968,1.798888888888889,3.602222222222222,1.8033333333333332,0.26666666666666666,0,1,0,0
43,M,01:39:16,03:36:09,5956,12969,1.6544444444444444,3.6025,1.9480555555555557,17.616666666666667,0,1,0,0
41,W,01:40:58,03:36:14,6058,12974,1.6827777777777777,3.6038888888888887,1.9211111111111112,14.3,1,1,0,0
42,M,01:42:13,03:36:16,6133,12976,1.7036111111111112,3.6044444444444443,1.9008333333333334,11.833333333333334,0,1,0,0
27,W,01:41:36,03:36:17,6096,12977,1.6933333333333334,3.604722222222222,1.9113888888888888,13.083333333333334,1,1,0,0
37,M,01:41:04,03:36:20,6064,12980,1.6844444444444444,3.6055555555555556,1.9211111111111112,14.2,0,1,0,0
51,M,01:36:57,03:36:25,5817,12985,1.6158333333333332,3.6069444444444443,1.991111111111111,22.516666666666666,0,1,0,0
44,M,01:45:21,03:36:25,6321,12985,1.7558333333333334,3.6069444444444443,1.8511111111111112,5.716666666666667,0,1,0,0
38,W,01:46:03,03:36:28,6363,12988,1.7675,3.6077777777777778,1.8402777777777777,4.366666666666666,1,1,0,0
44,W,01:44:26,03:36:30,6266,12990,1.7405555555555556,3.6083333333333334,1.8677777777777778,7.633333333333334,1,1,0,0
41,W,01:42:13,03:36:31,6133,12991,1.7036111111111112,3.608611111111111,1.905,12.083333333333334,1,1,0,0
32,W,01:42:36,03:36:31,6156,12991,1.71,3.608611111111111,1.898611111111111,11.316666666666666,1,1,0,0
27,M,01:41:02,03:36:43,6062,13003,1.683888888888889,3.6119444444444446,1.9280555555555556,14.65,0,1,0,0
36,M,01:41:12,03:36:44,6072,13004,1.6866666666666668,3.612222222222222,1.9255555555555555,14.333333333333334,0,1,0,0
42,M,01:42:36,03:36:46,6156,13006,1.71,3.6127777777777776,1.9027777777777777,11.566666666666666,0,1,0,0
45,M,01:44:27,03:36:48,6267,13008,1.7408333333333332,3.6133333333333333,1.8725,7.9,0,1,0,0
31,W,01:43:31,03:36:54,6211,13014,1.7252777777777777,3.615,1.8897222222222223,9.866666666666667,1,1,0,0
42,W,01:44:10,03:37:01,6250,13021,1.7361111111111112,3.6169444444444445,1.8808333333333334,8.683333333333334,1,1,0,0
43,M,01:32:39,03:37:01,5559,13021,1.5441666666666667,3.6169444444444445,2.0727777777777776,31.716666666666665,0,1,0,0
50,M,01:40:07,03:37:03,6007,13023,1.668611111111111,3.6175,1.948888888888889,16.816666666666666,0,1,0,0
28,M,01:41:07,03:37:06,6067,13026,1.6852777777777779,3.618333333333333,1.9330555555555555,14.866666666666667,0,1,0,0
33,M,01:47:17,03:37:16,6437,13036,1.7880555555555555,3.621111111111111,1.8330555555555557,2.7,0,1,0,0
41,W,01:43:29,03:37:19,6209,13039,1.7247222222222223,3.6219444444444444,1.8972222222222221,10.35,1,1,0,0
35,M,01:42:01,03:37:20,6121,13040,1.7002777777777778,3.6222222222222222,1.9219444444444445,13.3,0,1,0,0
37,M,01:41:43,03:37:23,6103,13043,1.6952777777777779,3.6230555555555557,1.9277777777777778,13.95,0,1,0,0
29,W,01:40:27,03:37:24,6027,13044,1.6741666666666666,3.6233333333333335,1.9491666666666667,16.5,1,1,0,0
46,M,01:43:57,03:37:27,6237,13047,1.7325,3.6241666666666665,1.8916666666666666,9.55,0,1,0,0
46,M,01:37:45,03:37:29,5865,13049,1.6291666666666667,3.624722222222222,1.9955555555555555,21.983333333333334,0,1,0,0
41,M,01:49:23,03:37:32,6563,13052,1.8230555555555557,3.6255555555555556,1.8025,-1.2333333333333334,0,1,0,1
47,W,01:43:13,03:37:34,6193,13054,1.7202777777777778,3.6261111111111113,1.9058333333333333,11.133333333333333,1,1,0,0
51,M,01:46:41,03:37:42,6401,13062,1.7780555555555555,3.6283333333333334,1.8502777777777777,4.333333333333333,0,1,0,0
49,M,01:42:21,03:37:43,6141,13063,1.7058333333333333,3.6286111111111112,1.9227777777777777,13.016666666666667,0,1,0,0
44,M,01:43:37,03:37:43,6217,13063,1.7269444444444444,3.6286111111111112,1.9016666666666666,10.483333333333333,0,1,0,0
30,M,01:44:25,03:37:46,6265,13066,1.7402777777777778,3.6294444444444443,1.8891666666666667,8.933333333333334,0,1,0,0
30,W,01:43:20,03:37:47,6200,13067,1.7222222222222223,3.629722222222222,1.9075,11.116666666666667,1,1,0,0
48,M,01:42:49,03:37:48,6169,13068,1.7136111111111112,3.63,1.916388888888889,12.166666666666666,0,1,0,0
36,M,01:40:33,03:38:13,6033,13093,1.6758333333333333,3.6369444444444445,1.961111111111111,17.116666666666667,0,1,0,0
34,M,01:32:44,03:38:13,5564,13093,1.5455555555555556,3.6369444444444445,2.091388888888889,32.75,0,1,0,0
46,W,01:44:15,03:38:15,6255,13095,1.7375,3.6375,1.9,9.75,1,1,0,0
46,M,01:39:46,03:38:21,5986,13101,1.6627777777777777,3.6391666666666667,1.976388888888889,18.816666666666666,0,1,0,0
27,M,01:37:35,03:38:21,5855,13101,1.6263888888888889,3.6391666666666667,2.012777777777778,23.183333333333334,0,1,0,0
45,W,01:48:40,03:38:29,6520,13109,1.8111111111111111,3.641388888888889,1.8302777777777777,1.15,1,1,0,0
46,W,01:44:55,03:38:29,6295,13109,1.7486111111111111,3.641388888888889,1.8927777777777777,8.65,1,1,0,0
28,M,01:46:23,03:38:30,6383,13110,1.7730555555555556,3.6416666666666666,1.868611111111111,5.733333333333333,0,1,0,0
45,M,01:47:30,03:38:35,6450,13115,1.7916666666666667,3.6430555555555557,1.851388888888889,3.5833333333333335,0,1,0,0
38,W,01:42:42,03:38:36,6162,13116,1.7116666666666667,3.6433333333333335,1.9316666666666666,13.2,1,1,0,0
39,M,01:38:30,03:38:37,5910,13117,1.6416666666666666,3.643611111111111,2.0019444444444443,21.616666666666667,0,1,0,0
66,M,01:42:24,03:38:37,6144,13117,1.7066666666666668,3.643611111111111,1.9369444444444444,13.816666666666666,0,1,0,0
55,M,01:46:12,03:38:40,6372,13120,1.77,3.6444444444444444,1.8744444444444444,6.266666666666667,0,1,0,0
48,W,01:41:29,03:38:42,6089,13122,1.6913888888888888,3.645,1.9536111111111112,15.733333333333333,1,1,0,0
27,M,01:42:23,03:38:47,6143,13127,1.706388888888889,3.6463888888888887,1.94,14.016666666666667,0,1,0,0
43,W,01:45:29,03:38:49,6329,13129,1.7580555555555555,3.6469444444444443,1.8888888888888888,7.85,1,1,0,0
64,M,01:44:08,03:38:51,6248,13131,1.7355555555555555,3.6475,1.9119444444444444,10.583333333333334,0,1,0,0
33,W,01:48:10,03:38:53,6490,13133,1.8027777777777778,3.6480555555555556,1.8452777777777778,2.55,1,1,0,0
43,M,01:34:57,03:38:53,5697,13133,1.5825,3.6480555555555556,2.0655555555555556,28.983333333333334,0,1,0,0
27,W,01:40:08,03:38:53,6008,13133,1.6688888888888889,3.6480555555555556,1.9791666666666667,18.616666666666667,1,1,0,0
43,W,01:40:50,03:38:56,6050,13136,1.6805555555555556,3.648888888888889,1.9683333333333333,17.266666666666666,1,1,0,0
45,M,01:43:50,03:39:11,6230,13151,1.7305555555555556,3.6530555555555555,1.9225,11.516666666666667,0,1,0,0
44,M,01:38:51,03:39:13,5931,13153,1.6475,3.653611111111111,2.006111111111111,21.516666666666666,0,1,0,0
36,M,01:45:45,03:39:18,6345,13158,1.7625,3.655,1.8925,7.8,0,1,0,0
32,M,01:45:18,03:39:20,6318,13160,1.755,3.6555555555555554,1.9005555555555556,8.733333333333333,0,1,0,0
28,W,01:45:49,03:39:23,6349,13163,1.763611111111111,3.656388888888889,1.8927777777777777,7.75,1,1,0,0
35,W,01:47:19,03:39:24,6439,13164,1.7886111111111112,3.6566666666666667,1.8680555555555556,4.766666666666667,1,1,0,0
32,W,01:42:56,03:39:27,6176,13167,1.7155555555555555,3.6575,1.9419444444444445,13.583333333333334,1,1,0,0
47,M,01:43:29,03:39:30,6209,13170,1.7247222222222223,3.658333333333333,1.9336111111111112,12.533333333333333,0,1,0,0
34,M,01:47:33,03:39:31,6453,13171,1.7925,3.658611111111111,1.866111111111111,4.416666666666667,0,1,0,0
44,M,01:37:35,03:39:34,5855,13174,1.6263888888888889,3.6594444444444445,2.0330555555555554,24.4,0,1,0,0
35,M,01:38:40,03:39:35,5920,13175,1.6444444444444444,3.6597222222222223,2.015277777777778,22.25,0,1,0,0
49,M,01:42:22,03:39:40,6142,13180,1.7061111111111111,3.661111111111111,1.955,14.933333333333334,0,1,0,0
36,M,01:44:48,03:39:46,6288,13186,1.7466666666666666,3.662777777777778,1.916111111111111,10.166666666666666,0,1,0,0
32,M,01:43:08,03:39:46,6188,13186,1.718888888888889,3.662777777777778,1.943888888888889,13.5,0,1,0,0
53,M,01:41:14,03:39:49,6074,13189,1.6872222222222222,3.663611111111111,1.976388888888889,17.35,0,1,0,0
38,M,01:46:45,03:39:54,6405,13194,1.7791666666666666,3.665,1.8858333333333333,6.4,0,1,0,0
55,M,01:45:32,03:39:56,6332,13196,1.758888888888889,3.6655555555555557,1.9066666666666667,8.866666666666667,0,1,0,0
39,M,01:40:32,03:39:57,6032,13197,1.6755555555555555,3.6658333333333335,1.9902777777777778,18.883333333333333,0,1,0,0
44,M,01:42:41,03:39:59,6161,13199,1.7113888888888888,3.6663888888888887,1.955,14.616666666666667,0,1,0,0
24,M,01:38:40,03:40:00,5920,13200,1.6444444444444444,3.6666666666666665,2.022222222222222,22.666666666666668,0,1,0,0
32,M,01:43:48,03:40:00,6228,13200,1.73,3.6666666666666665,1.9366666666666668,12.4,0,1,0,0
37,M,01:45:01,03:40:04,6301,13204,1.7502777777777778,3.667777777777778,1.9175,10.033333333333333,0,1,0,0
56,M,01:41:58,03:40:09,6118,13209,1.6994444444444445,3.6691666666666665,1.9697222222222222,16.216666666666665,0,1,0,0
25,W,01:47:20,03:40:21,6440,13221,1.788888888888889,3.6725,1.8836111111111111,5.683333333333334,1,1,0,0
26,M,01:40:18,03:40:24,6018,13224,1.6716666666666666,3.6733333333333333,2.0016666666666665,19.8,0,1,0,0
51,M,01:45:45,03:40:32,6345,13232,1.7625,3.6755555555555555,1.9130555555555555,9.033333333333333,0,1,0,0
41,M,01:39:03,03:40:35,5943,13235,1.6508333333333334,3.676388888888889,2.0255555555555556,22.483333333333334,0,1,0,0
48,M,01:43:25,03:40:36,6205,13236,1.7236111111111112,3.6766666666666667,1.9530555555555555,13.766666666666667,0,1,0,0
24,W,01:45:05,03:40:38,6305,13238,1.7513888888888889,3.6772222222222224,1.9258333333333333,10.466666666666667,1,1,0,0
47,M,01:42:34,03:40:40,6154,13240,1.7094444444444445,3.6777777777777776,1.9683333333333333,15.533333333333333,0,1,0,0
34,M,01:40:32,03:40:40,6032,13240,1.6755555555555555,3.6777777777777776,2.002222222222222,19.6,0,1,0,0
31,M,01:42:25,03:40:41,6145,13241,1.7069444444444444,3.6780555555555554,1.971111111111111,15.85,0,1,0,0
47,W,01:44:59,03:40:41,6299,13241,1.7497222222222222,3.6780555555555554,1.9283333333333332,10.716666666666667,1,1,0,0
32,M,01:40:17,03:40:44,6017,13244,1.6713888888888888,3.678888888888889,2.0075,20.166666666666668,0,1,0,0
41,W,01:46:14,03:40:45,6374,13245,1.7705555555555557,3.6791666666666667,1.908611111111111,8.283333333333333,1,1,0,0
35,M,01:42:41,03:40:49,6161,13249,1.7113888888888888,3.680277777777778,1.968888888888889,15.45,0,1,0,0
48,M,01:32:12,03:40:49,5532,13249,1.5366666666666666,3.680277777777778,2.143611111111111,36.416666666666664,0,1,0,0
35,W,01:45:54,03:40:51,6354,13251,1.765,3.680833333333333,1.9158333333333333,9.05,1,1,0,0
31,M,01:42:29,03:40:52,6149,13252,1.7080555555555557,3.681111111111111,1.9730555555555556,15.9,0,1,0,0
35,M,01:41:16,03:40:58,6076,13258,1.6877777777777778,3.682777777777778,1.995,18.433333333333334,0,1,0,0
29,M,01:48:09,03:40:59,6489,13259,1.8025,3.6830555555555557,1.8805555555555555,4.683333333333334,0,1,0,0
44,M,01:45:58,03:41:01,6358,13261,1.7661111111111112,3.683611111111111,1.9175,9.083333333333334,0,1,0,0
34,M,01:44:11,03:41:01,6251,13261,1.736388888888889,3.683611111111111,1.9472222222222222,12.65,0,1,0,0
34,W,01:43:43,03:41:03,6223,13263,1.728611111111111,3.6841666666666666,1.9555555555555555,13.616666666666667,1,1,0,0
45,W,01:44:03,03:41:04,6243,13264,1.7341666666666666,3.6844444444444444,1.9502777777777778,12.966666666666667,1,1,0,0
49,M,01:37:17,03:41:04,5837,13264,1.621388888888889,3.6844444444444444,2.0630555555555556,26.5,0,1,0,0
45,M,01:38:52,03:41:05,5932,13265,1.6477777777777778,3.6847222222222222,2.0369444444444444,23.35,0,1,0,0
31,M,01:43:21,03:41:10,6201,13270,1.7225,3.686111111111111,1.9636111111111112,14.466666666666667,0,1,0,0
41,M,01:44:16,03:41:13,6256,13273,1.7377777777777779,3.6869444444444444,1.9491666666666667,12.683333333333334,0,1,0,0
50,M,01:44:22,03:41:27,6262,13287,1.7394444444444443,3.6908333333333334,1.9513888888888888,12.716666666666667,0,1,0,0
46,M,01:48:16,03:41:27,6496,13287,1.8044444444444445,3.6908333333333334,1.886388888888889,4.916666666666667,0,1,0,0
38,M,01:45:46,03:41:30,6346,13290,1.7627777777777778,3.691666666666667,1.9288888888888889,9.966666666666667,0,1,0,0
29,W,01:46:39,03:41:32,6399,13292,1.7775,3.692222222222222,1.9147222222222222,8.233333333333333,1,1,0,0
42,M,01:48:41,03:41:33,6521,13293,1.811388888888889,3.6925,1.8811111111111112,4.183333333333334,0,1,0,0
39,M,01:46:29,03:41:40,6389,13300,1.7747222222222223,3.6944444444444446,1.9197222222222223,8.7,0,1,0,0
47,M,01:44:35,03:41:41,6275,13301,1.7430555555555556,3.694722222222222,1.9516666666666667,12.516666666666667,0,1,0,0
46,M,01:45:17,03:41:42,6317,13302,1.7547222222222223,3.695,1.9402777777777778,11.133333333333333,0,1,0,0
45,M,01:40:07,03:41:49,6007,13309,1.668611111111111,3.6969444444444446,2.0283333333333333,21.583333333333332,0,1,0,0
34,M,01:44:59,03:41:52,6299,13312,1.7497222222222222,3.6977777777777776,1.9480555555555557,11.9,0,1,0,0
44,M,01:45:59,03:41:52,6359,13312,1.7663888888888888,3.6977777777777776,1.9313888888888888,9.9,0,1,0,0
32,M,01:35:33,03:41:54,5733,13314,1.5925,3.6983333333333333,2.1058333333333334,30.8,0,1,0,0
53,M,01:42:44,03:41:57,6164,13317,1.7122222222222223,3.6991666666666667,1.9869444444444444,16.483333333333334,0,1,0,0
46,M,01:40:28,03:41:58,6028,13318,1.6744444444444444,3.6994444444444445,2.025,21.033333333333335,0,1,0,0
44,M,01:36:43,03:42:07,5803,13327,1.6119444444444444,3.7019444444444445,2.09,28.683333333333334,0,1,0,0
42,W,01:45:25,03:42:07,6325,13327,1.7569444444444444,3.7019444444444445,1.945,11.283333333333333,1,1,0,0
40,W,01:43:33,03:42:08,6213,13328,1.7258333333333333,3.7022222222222223,1.976388888888889,15.033333333333333,1,1,0,0
44,M,01:46:50,03:42:11,6410,13331,1.7805555555555554,3.7030555555555558,1.9225,8.516666666666667,0,1,0,0
38,M,01:43:30,03:42:13,6210,13333,1.725,3.703611111111111,1.978611111111111,15.216666666666667,0,1,0,0
33,M,01:45:29,03:42:14,6329,13334,1.7580555555555555,3.703888888888889,1.9458333333333333,11.266666666666667,0,1,0,0
39,W,01:47:09,03:42:20,6429,13340,1.7858333333333334,3.7055555555555557,1.9197222222222223,8.033333333333333,1,1,0,0
53,M,01:37:55,03:42:23,5875,13343,1.6319444444444444,3.7063888888888887,2.0744444444444445,26.55,0,1,0,0
48,M,01:47:49,03:42:25,6469,13345,1.7969444444444445,3.7069444444444444,1.91,6.783333333333333,0,1,0,0
29,M,01:42:12,03:42:30,6132,13350,1.7033333333333334,3.7083333333333335,2.005,18.1,0,1,0,0
40,M,01:39:11,03:42:31,5951,13351,1.6530555555555555,3.7086111111111113,2.0555555555555554,24.15,0,1,0,0
47,M,01:45:03,03:42:37,6303,13357,1.7508333333333332,3.710277777777778,1.9594444444444445,12.516666666666667,0,1,0,0
48,M,01:45:53,03:42:38,6353,13358,1.7647222222222223,3.7105555555555556,1.9458333333333333,10.866666666666667,0,1,0,0
39,W,01:48:01,03:42:41,6481,13361,1.8002777777777779,3.711388888888889,1.9111111111111112,6.65,1,1,0,0
44,M,01:43:22,03:42:43,6202,13363,1.7227777777777777,3.7119444444444443,1.9891666666666667,15.983333333333333,0,1,0,0
37,M,01:46:46,03:42:50,6406,13370,1.7794444444444444,3.713888888888889,1.9344444444444444,9.3,0,1,0,0
60,M,01:46:22,03:42:51,6382,13371,1.7727777777777778,3.714166666666667,1.9413888888888888,10.116666666666667,0,1,0,0
50,M,01:37:22,03:42:53,5842,13373,1.6227777777777779,3.714722222222222,2.0919444444444446,28.15,0,1,0,0
31,M,01:47:05,03:42:54,6425,13374,1.7847222222222223,3.715,1.9302777777777778,8.733333333333333,0,1,0,0
45,M,01:47:13,03:42:55,6433,13375,1.7869444444444444,3.7152777777777777,1.9283333333333332,8.483333333333333,0,1,0,0
26,W,01:44:17,03:42:58,6257,13378,1.7380555555555555,3.716111111111111,1.9780555555555555,14.4,1,1,0,0
27,W,01:39:03,03:43:01,5943,13381,1.6508333333333334,3.7169444444444446,2.0661111111111112,24.916666666666668,1,1,0,0
54,M,01:39:11,03:43:03,5951,13383,1.6530555555555555,3.7175,2.0644444444444443,24.683333333333334,0,1,0,0
63,M,01:49:49,03:43:03,6589,13383,1.8302777777777777,3.7175,1.8872222222222221,3.4166666666666665,0,1,0,0
50,M,01:46:14,03:43:09,6374,13389,1.7705555555555557,3.7191666666666667,1.948611111111111,10.683333333333334,0,1,0,0
41,W,01:47:40,03:43:19,6460,13399,1.7944444444444445,3.7219444444444445,1.9275,7.983333333333333,1,1,0,0
50,M,01:38:11,03:43:20,5891,13400,1.636388888888889,3.7222222222222223,2.0858333333333334,26.966666666666665,0,1,0,0
42,M,01:43:23,03:43:21,6203,13401,1.7230555555555556,3.7225,1.9994444444444444,16.583333333333332,0,1,0,0
47,W,01:45:58,03:43:24,6358,13404,1.7661111111111112,3.723333333333333,1.9572222222222222,11.466666666666667,1,1,0,0
29,W,01:42:33,03:43:30,6153,13410,1.7091666666666667,3.725,2.015833333333333,18.4,1,1,0,0
35,M,01:37:39,03:43:37,5859,13417,1.6275,3.7269444444444444,2.0994444444444444,28.316666666666666,0,1,0,0
27,M,01:43:52,03:43:45,6232,13425,1.731111111111111,3.7291666666666665,1.9980555555555555,16.016666666666666,0,1,0,0
46,M,01:42:55,03:43:50,6175,13430,1.7152777777777777,3.7305555555555556,2.015277777777778,18.0,0,1,0,0
41,M,01:49:38,03:43:51,6578,13431,1.8272222222222223,3.7308333333333334,1.9036111111111111,4.583333333333333,0,1,0,0
54,M,01:40:42,03:43:53,6042,13433,1.6783333333333332,3.731388888888889,2.0530555555555554,22.483333333333334,0,1,0,0
38,W,01:43:19,03:43:54,6199,13434,1.7219444444444445,3.7316666666666665,2.0097222222222224,17.266666666666666,1,1,0,0
54,M,01:39:23,03:43:55,5963,13435,1.656388888888889,3.7319444444444443,2.0755555555555554,25.15,0,1,0,0
