age,gender,split,final,split_seconds,final_seconds,split_hours,final_hours,second_half_hours,slowdown_minutes,female,under_4h,under_3h30,negative_split
47,M,01:31:06,03:08:38,5466,11318,1.5183333333333333,3.1438888888888887,1.6255555555555556,6.433333333333334,0,1,1,0
47,M,01:27:00,03:08:43,5220,11323,1.45,3.145277777777778,1.6952777777777779,14.716666666666667,0,1,1,0
39,M,01:30:00,03:08:43,5400,11323,1.5,3.145277777777778,1.6452777777777778,8.716666666666667,0,1,1,0
39,M,01:33:16,03:08:43,5596,11323,1.5544444444444445,3.145277777777778,1.5908333333333333,2.183333333333333,0,1,1,0
34,M,01:31:20,03:08:45,5480,11325,1.5222222222222221,3.1458333333333335,1.6236111111111111,6.083333333333333,0,1,1,0
31,M,01:23:08,03:08:46,4988,11326,1.3855555555555557,3.1461111111111113,1.7605555555555557,22.5,0,1,1,0
52,M,01:33:42,03:08:46,5622,11326,1.5616666666666668,3.1461111111111113,1.5844444444444445,1.3666666666666667,0,1,1,0
36,M,01:31:01,03:08:47,5461,11327,1.5169444444444444,3.1463888888888887,1.6294444444444445,6.75,0,1,1,0
40,M,01:28:07,03:08:47,5287,11327,1.468611111111111,3.1463888888888887,1.6777777777777778,12.55,0,1,1,0
40,M,01:29:42,03:08:47,5382,11327,1.495,3.1463888888888887,1.6513888888888888,9.383333333333333,0,1,1,0
41,M,01:31:27,03:08:49,5487,11329,1.5241666666666667,3.1469444444444443,1.6227777777777779,5.916666666666667,0,1,1,0
32,M,01:32:11,03:08:50,5531,11330,1.5363888888888888,3.147222222222222,1.6108333333333333,4.466666666666667,0,1,1,0
46,M,01:32:24,03:08:51,5544,11331,1.54,3.1475,1.6075,4.05,0,1,1,0
24,M,01:28:00,03:08:51,5280,11331,1.4666666666666666,3.1475,1.6808333333333334,12.85,0,1,1,0
39,M,01:29:05,03:08:53,5345,11333,1.4847222222222223,3.1480555555555556,1.6633333333333333,10.716666666666667,0,1,1,0
41,M,01:28:52,03:08:53,5332,11333,1.481111111111111,3.1480555555555556,1.6669444444444443,11.15,0,1,1,0
40,W,01:29:39,03:08:54,5379,11334,1.4941666666666666,3.1483333333333334,1.6541666666666666,9.6,1,1,1,0
29,M,01:30:40,03:08:54,5440,11334,1.511111111111111,3.1483333333333334,1.6372222222222221,7.566666666666666,0,1,1,0
33,M,01:31:03,03:08:55,5463,11335,1.5175,3.1486111111111112,1.6311111111111112,6.816666666666666,0,1,1,0
46,M,01:30:50,03:08:56,5450,11336,1.5138888888888888,3.148888888888889,1.635,7.266666666666667,0,1,1,0
34,M,01:33:00,03:08:57,5580,11337,1.55,3.1491666666666664,1.5991666666666666,2.95,0,1,1,0
45,M,01:31:19,03:08:57,5479,11337,1.5219444444444445,3.1491666666666664,1.6272222222222221,6.316666666666666,0,1,1,0
37,M,01:31:30,03:08:58,5490,11338,1.525,3.1494444444444443,1.6244444444444444,5.966666666666667,0,1,1,0
28,M,01:32:18,03:08:59,5538,11339,1.5383333333333333,3.149722222222222,1.611388888888889,4.383333333333334,0,1,1,0
49,M,01:30:15,03:09:00,5415,11340,1.5041666666666667,3.15,1.6458333333333333,8.5,0,1,1,0
24,M,01:33:10,03:09:02,5590,11342,1.5527777777777778,3.1505555555555556,1.5977777777777777,2.7,0,1,1,0
28,W,01:29:29,03:09:02,5369,11342,1.4913888888888889,3.1505555555555556,1.6591666666666667,10.066666666666666,1,1,1,0
43,M,01:29:05,03:09:02,5345,11342,1.4847222222222223,3.1505555555555556,1.6658333333333333,10.866666666666667,0,1,1,0
37,M,01:26:48,03:09:02,5208,11342,1.4466666666666668,3.1505555555555556,1.7038888888888888,15.433333333333334,0,1,1,0
27,W,01:33:43,03:09:03,5623,11343,1.5619444444444444,3.1508333333333334,1.5888888888888888,1.6166666666666667,1,1,1,0
32,M,01:29:25,03:09:03,5365,11343,1.4902777777777778,3.1508333333333334,1.6605555555555556,10.216666666666667,0,1,1,0
42,M,01:36:00,03:09:04,5760,11344,1.6,3.151111111111111,1.551111111111111,-2.933333333333333,0,1,1,1
32,M,01:27:09,03:09:06,5229,11346,1.4525,3.151666666666667,1.6991666666666667,14.8,0,1,1,0
39,M,01:30:40,03:09:06,5440,11346,1.511111111111111,3.151666666666667,1.6405555555555555,7.766666666666667,0,1,1,0
39,M,01:30:35,03:09:08,5435,11348,1.5097222222222222,3.152222222222222,1.6425,7.966666666666667,0,1,1,0
38,M,01:33:16,03:09:09,5596,11349,1.5544444444444445,3.1525,1.5980555555555556,2.6166666666666667,0,1,1,0
25,M,01:30:59,03:09:09,5459,11349,1.5163888888888888,3.1525,1.636111111111111,7.183333333333334,0,1,1,0
56,M,01:27:02,03:09:09,5222,11349,1.4505555555555556,3.1525,1.7019444444444445,15.083333333333334,0,1,1,0
26,W,01:32:25,03:09:13,5545,11353,1.5402777777777779,3.153611111111111,1.6133333333333333,4.383333333333334,1,1,1,0
29,M,01:26:49,03:09:14,5209,11354,1.4469444444444444,3.153888888888889,1.7069444444444444,15.6,0,1,1,0
46,M,01:31:25,03:09:14,5485,11354,1.523611111111111,3.153888888888889,1.6302777777777777,6.4,0,1,1,0
28,M,01:32:26,03:09:15,5546,11355,1.5405555555555555,3.154166666666667,1.613611111111111,4.383333333333334,0,1,1,0
32,M,01:25:01,03:09:15,5101,11355,1.4169444444444443,3.154166666666667,1.7372222222222222,19.216666666666665,0,1,1,0
35,W,01:30:13,03:09:16,5413,11356,1.503611111111111,3.1544444444444446,1.6508333333333334,8.833333333333334,1,1,1,0
34,M,01:32:45,03:09:17,5565,11357,1.5458333333333334,3.1547222222222224,1.6088888888888888,3.783333333333333,0,1,1,0
46,M,01:33:33,03:09:17,5613,11357,1.5591666666666666,3.1547222222222224,1.5955555555555556,2.183333333333333,0,1,1,0
53,M,01:27:33,03:09:17,5253,11357,1.4591666666666667,3.1547222222222224,1.6955555555555555,14.183333333333334,0,1,1,0
30,M,01:30:41,03:09:18,5441,11358,1.511388888888889,3.155,1.6436111111111111,7.933333333333334,0,1,1,0
51,M,01:33:00,03:09:19,5580,11359,1.55,3.1552777777777776,1.6052777777777778,3.316666666666667,0,1,1,0
30,M,01:35:17,03:09:19,5717,11359,1.5880555555555556,3.1552777777777776,1.5672222222222223,-1.25,0,1,1,1
45,M,01:32:52,03:09:20,5572,11360,1.5477777777777777,3.1555555555555554,1.6077777777777778,3.6,0,1,1,0
51,M,01:25:27,03:09:21,5127,11361,1.4241666666666666,3.1558333333333333,1.7316666666666667,18.45,0,1,1,0
23,W,01:33:06,03:09:23,5586,11363,1.5516666666666667,3.156388888888889,1.6047222222222222,3.183333333333333,1,1,1,0
39,M,01:30:39,03:09:23,5439,11363,1.5108333333333333,3.156388888888889,1.6455555555555557,8.083333333333334,0,1,1,0
28,M,01:27:17,03:09:24,5237,11364,1.4547222222222222,3.1566666666666667,1.7019444444444445,14.833333333333334,0,1,1,0
36,M,01:28:54,03:09:26,5334,11366,1.4816666666666667,3.1572222222222224,1.6755555555555555,11.633333333333333,0,1,1,0
46,M,01:23:04,03:09:28,4984,11368,1.3844444444444444,3.1577777777777776,1.7733333333333334,23.333333333333332,0,1,1,0
29,M,01:23:21,03:09:28,5001,11368,1.3891666666666667,3.1577777777777776,1.7686111111111111,22.766666666666666,0,1,1,0
27,M,01:34:23,03:09:29,5663,11369,1.5730555555555557,3.1580555555555554,1.585,0.7166666666666667,0,1,1,0
39,M,01:31:28,03:09:30,5488,11370,1.5244444444444445,3.158333333333333,1.633888888888889,6.566666666666666,0,1,1,0
44,M,01:30:34,03:09:30,5434,11370,1.5094444444444444,3.158333333333333,1.6488888888888888,8.366666666666667,0,1,1,0
42,M,01:28:12,03:09:32,5292,11372,1.47,3.158888888888889,1.6888888888888889,13.133333333333333,0,1,1,0
48,M,01:26:31,03:09:33,5191,11373,1.4419444444444445,3.1591666666666667,1.7172222222222222,16.516666666666666,0,1,1,0
43,M,01:32:38,03:09:33,5558,11373,1.5438888888888889,3.1591666666666667,1.6152777777777778,4.283333333333333,0,1,1,0
20,M,01:31:26,03:09:34,5486,11374,1.5238888888888888,3.1594444444444445,1.6355555555555557,6.7,0,1,1,0
43,M,01:32:51,03:09:37,5571,11377,1.5475,3.160277777777778,1.6127777777777779,3.9166666666666665,0,1,1,0
45,M,01:25:48,03:09:38,5148,11378,1.43,3.1605555555555553,1.7305555555555556,18.033333333333335,0,1,1,0
44,M,01:32:21,03:09:39,5541,11379,1.5391666666666666,3.160833333333333,1.6216666666666666,4.95,0,1,1,0
50,M,01:32:54,03:09:39,5574,11379,1.5483333333333333,3.160833333333333,1.6125,3.85,0,1,1,0
28,W,01:32:20,03:09:42,5540,11382,1.538888888888889,3.1616666666666666,1.6227777777777779,5.033333333333333,1,1,1,0
45,M,01:31:07,03:09:42,5467,11382,1.5186111111111111,3.1616666666666666,1.6430555555555555,7.466666666666667,0,1,1,0
34,M,01:31:47,03:09:42,5507,11382,1.5297222222222222,3.1616666666666666,1.6319444444444444,6.133333333333334,0,1,1,0
29,M,01:27:38,03:09:43,5258,11383,1.4605555555555556,3.1619444444444444,1.7013888888888888,14.45,0,1,1,0
45,M,01:36:34,03:09:43,5794,11383,1.6094444444444445,3.1619444444444444,1.5525,-3.4166666666666665,0,1,1,1
44,M,01:29:39,03:09:43,5379,11383,1.4941666666666666,3.1619444444444444,1.6677777777777778,10.416666666666666,0,1,1,0
35,M,01:24:54,03:09:44,5094,11384,1.415,3.1622222222222223,1.7472222222222222,19.933333333333334,0,1,1,0
42,W,01:32:07,03:09:44,5527,11384,1.5352777777777777,3.1622222222222223,1.6269444444444445,5.5,1,1,1,0
43,M,01:32:58,03:09:44,5578,11384,1.5494444444444444,3.1622222222222223,1.6127777777777779,3.8,0,1,1,0
25,W,01:30:42,03:09:45,5442,11385,1.5116666666666667,3.1625,1.6508333333333334,8.35,1,1,1,0
45,M,01:31:16,03:09:45,5476,11385,1.521111111111111,3.1625,1.6413888888888888,7.216666666666667,0,1,1,0
32,M,01:32:10,03:09:45,5530,11385,1.5361111111111112,3.1625,1.6263888888888889,5.416666666666667,0,1,1,0
29,M,01:26:10,03:09:45,5170,11385,1.4361111111111111,3.1625,1.726388888888889,17.416666666666668,0,1,1,0
49,M,01:31:45,03:09:47,5505,11387,1.5291666666666666,3.1630555555555557,1.633888888888889,6.283333333333333,0,1,1,0
44,M,01:34:27,03:09:47,5667,11387,1.5741666666666667,3.1630555555555557,1.5888888888888888,0.8833333333333333,0,1,1,0
36,M,01:29:43,03:09:47,5383,11387,1.4952777777777777,3.1630555555555557,1.6677777777777778,10.35,0,1,1,0
44,M,01:25:36,03:09:48,5136,11388,1.4266666666666667,3.1633333333333336,1.7366666666666666,18.6,0,1,1,0
51,M,01:30:52,03:09:48,5452,11388,1.5144444444444445,3.1633333333333336,1.6488888888888888,8.066666666666666,0,1,1,0
44,M,01:30:24,03:09:49,5424,11389,1.5066666666666666,3.163611111111111,1.6569444444444446,9.016666666666667,0,1,1,0
33,M,01:32:49,03:09:49,5569,11389,1.5469444444444445,3.163611111111111,1.6166666666666667,4.183333333333334,0,1,1,0
33,W,01:32:08,03:09:51,5528,11391,1.5355555555555556,3.1641666666666666,1.628611111111111,5.583333333333333,1,1,1,0
24,M,01:33:13,03:09:51,5593,11391,1.553611111111111,3.1641666666666666,1.6105555555555555,3.4166666666666665,0,1,1,0
34,M,01:32:37,03:09:52,5557,11392,1.543611111111111,3.1644444444444444,1.6208333333333333,4.633333333333334,0,1,1,0
43,M,01:28:13,03:09:52,5293,11392,1.4702777777777778,3.1644444444444444,1.6941666666666666,13.433333333333334,0,1,1,0
46,M,01:32:42,03:09:53,5562,11393,1.545,3.164722222222222,1.6197222222222223,4.483333333333333,0,1,1,0
34,M,01:29:38,03:09:53,5378,11393,1.4938888888888888,3.164722222222222,1.6708333333333334,10.616666666666667,0,1,1,0
35,M,01:32:53,03:09:55,5573,11395,1.5480555555555555,3.165277777777778,1.6172222222222221,4.15,0,1,1,0
26,M,01:33:13,03:09:55,5593,11395,1.553611111111111,3.165277777777778,1.6116666666666666,3.4833333333333334,0,1,1,0
31,M,01:33:18,03:09:55,5598,11395,1.555,3.165277777777778,1.6102777777777777,3.316666666666667,0,1,1,0
58,M,01:30:30,03:09:56,5430,11396,1.5083333333333333,3.1655555555555557,1.6572222222222222,8.933333333333334,0,1,1,0
45,M,01:27:30,03:09:58,5250,11398,1.4583333333333333,3.1661111111111113,1.7077777777777778,14.966666666666667,0,1,1,0
41,M,01:33:43,03:10:00,5623,11400,1.5619444444444444,3.1666666666666665,1.6047222222222222,2.566666666666667,0,1,1,0
43,M,01:31:20,03:10:00,5480,11400,1.5222222222222221,3.1666666666666665,1.6444444444444444,7.333333333333333,0,1,1,0
26,M,01:26:43,03:10:02,5203,11402,1.4452777777777779,3.167222222222222,1.7219444444444445,16.6,0,1,1,0
45,M,01:29:08,03:10:04,5348,11404,1.4855555555555555,3.167777777777778,1.6822222222222223,11.8,0,1,1,0
40,M,01:32:45,03:10:04,5565,11404,1.5458333333333334,3.167777777777778,1.6219444444444444,4.566666666666666,0,1,1,0
33,M,01:25:24,03:10:05,5124,11405,1.4233333333333333,3.1680555555555556,1.7447222222222223,19.283333333333335,0,1,1,0
44,M,01:33:47,03:10:05,5627,11405,1.5630555555555556,3.1680555555555556,1.605,2.5166666666666666,0,1,1,0
33,M,01:32:56,03:10:06,5576,11406,1.548888888888889,3.1683333333333334,1.6194444444444445,4.233333333333333,0,1,1,0
52,M,01:31:23,03:10:06,5483,11406,1.5230555555555556,3.1683333333333334,1.6452777777777778,7.333333333333333,0,1,1,0
30,M,01:30:41,03:10:06,5441,11406,1.511388888888889,3.1683333333333334,1.6569444444444446,8.733333333333333,0,1,1,0
29,M,01:31:40,03:10:06,5500,11406,1.5277777777777777,3.1683333333333334,1.6405555555555555,6.766666666666667,0,1,1,0
35,M,01:30:52,03:10:06,5452,11406,1.5144444444444445,3.1683333333333334,1.653888888888889,8.366666666666667,0,1,1,0
44,M,01:28:45,03:10:08,5325,11408,1.4791666666666667,3.168888888888889,1.6897222222222221,12.633333333333333,0,1,1,0
45,M,01:34:16,03:10:09,5656,11409,1.5711111111111111,3.1691666666666665,1.5980555555555556,1.6166666666666667,0,1,1,0
42,M,01:26:34,03:10:10,5194,11410,1.4427777777777777,3.1694444444444443,1.7266666666666666,17.033333333333335,0,1,1,0
37,M,01:32:53,03:10:10,5573,11410,1.5480555555555555,3.1694444444444443,1.621388888888889,4.4,0,1,1,0
40,M,01:33:19,03:10:11,5599,11411,1.5552777777777778,3.169722222222222,1.6144444444444443,3.55,0,1,1,0
42,M,01:30:54,03:10:12,5454,11412,1.515,3.17,1.655,8.4,0,1,1,0
37,M,01:31:31,03:10:12,5491,11412,1.5252777777777777,3.17,1.6447222222222222,7.166666666666667,0,1,1,0
30,M,01:34:34,03:10:12,5674,11412,1.576111111111111,3.17,1.593888888888889,1.0666666666666667,0,1,1,0
23,M,01:31:51,03:10:13,5511,11413,1.5308333333333333,3.1702777777777778,1.6394444444444445,6.516666666666667,0,1,1,0
38,M,01:29:42,03:10:13,5382,11413,1.495,3.1702777777777778,1.6752777777777779,10.816666666666666,0,1,1,0
45,M,01:29:48,03:10:14,5388,11414,1.4966666666666666,3.1705555555555556,1.673888888888889,10.633333333333333,0,1,1,0
29,M,01:32:46,03:10:14,5566,11414,1.5461111111111112,3.1705555555555556,1.6244444444444444,4.7,0,1,1,0
37,M,01:31:56,03:10:15,5516,11415,1.5322222222222222,3.1708333333333334,1.638611111111111,6.383333333333334,0,1,1,0
40,M,01:29:28,03:10:15,5368,11415,1.491111111111111,3.1708333333333334,1.6797222222222221,11.316666666666666,0,1,1,0
21,M,01:29:42,03:10:16,5382,11416,1.495,3.171111111111111,1.676111111111111,10.866666666666667,0,1,1,0
31,M,01:32:41,03:10:18,5561,11418,1.5447222222222223,3.171666666666667,1.6269444444444445,4.933333333333334,0,1,1,0
44,M,01:21:24,03:10:18,4884,11418,1.3566666666666667,3.171666666666667,1.815,27.5,0,1,1,0
29,M,01:28:39,03:10:19,5319,11419,1.4775,3.1719444444444442,1.6944444444444444,13.016666666666667,0,1,1,0
42,M,01:30:05,03:10:19,5405,11419,1.5013888888888889,3.1719444444444442,1.6705555555555556,10.15,0,1,1,0
39,M,01:30:34,03:10:21,5434,11421,1.5094444444444444,3.1725,1.6630555555555555,9.216666666666667,0,1,1,0
36,M,01:22:12,03:10:21,4932,11421,1.37,3.1725,1.8025,25.95,0,1,1,0
36,M,01:25:43,03:10:22,5143,11422,1.428611111111111,3.1727777777777777,1.7441666666666666,18.933333333333334,0,1,1,0
39,M,01:28:12,03:10:23,5292,11423,1.47,3.1730555555555555,1.7030555555555555,13.983333333333333,0,1,1,0
28,M,01:32:11,03:10:25,5531,11425,1.5363888888888888,3.173611111111111,1.6372222222222221,6.05,0,1,1,0
39,M,01:35:00,03:10:27,5700,11427,1.5833333333333333,3.174166666666667,1.5908333333333333,0.45,0,1,1,0
45,M,01:29:45,03:10:27,5385,11427,1.4958333333333333,3.174166666666667,1.6783333333333332,10.95,0,1,1,0
32,M,01:33:06,03:10:28,5586,11428,1.5516666666666667,3.1744444444444446,1.6227777777777779,4.266666666666667,0,1,1,0
44,W,01:33:35,03:10:30,5615,11430,1.5597222222222222,3.175,1.6152777777777778,3.3333333333333335,1,1,1,0
33,M,01:24:33,03:10:32,5073,11432,1.4091666666666667,3.1755555555555555,1.7663888888888888,21.433333333333334,0,1,1,0
40,M,01:26:28,03:10:33,5188,11433,1.441111111111111,3.1758333333333333,1.7347222222222223,17.616666666666667,0,1,1,0
50,M,01:34:23,03:10:34,5663,11434,1.5730555555555557,3.176111111111111,1.6030555555555555,1.8,0,1,1,0
24,M,01:33:56,03:10:34,5636,11434,1.5655555555555556,3.176111111111111,1.6105555555555555,2.7,0,1,1,0
43,M,01:29:54,03:10:34,5394,11434,1.4983333333333333,3.176111111111111,1.6777777777777778,10.766666666666667,0,1,1,0
34,M,01:26:42,03:10:34,5202,11434,1.445,3.176111111111111,1.731111111111111,17.166666666666668,0,1,1,0
43,M,01:33:03,03:10:35,5583,11435,1.5508333333333333,3.176388888888889,1.6255555555555556,4.483333333333333,0,1,1,0
43,W,01:32:21,03:10:36,5541,11436,1.5391666666666666,3.1766666666666667,1.6375,5.9,1,1,1,0
34,M,01:24:36,03:10:36,5076,11436,1.41,3.1766666666666667,1.7666666666666666,21.4,0,1,1,0
28,W,01:31:35,03:10:37,5495,11437,1.5263888888888888,3.1769444444444446,1.6505555555555556,7.45,1,1,1,0
38,W,01:33:54,03:10:37,5634,11437,1.565,3.1769444444444446,1.6119444444444444,2.816666666666667,1,1,1,0
49,M,01:33:34,03:10:38,5614,11438,1.5594444444444444,3.1772222222222224,1.6177777777777778,3.5,0,1,1,0
36,M,01:28:46,03:10:38,5326,11438,1.4794444444444443,3.1772222222222224,1.6977777777777778,13.1,0,1,1,0
40,W,01:32:49,03:10:40,5569,11440,1.5469444444444445,3.1777777777777776,1.6308333333333334,5.033333333333333,1,1,1,0
26,M,01:30:51,03:10:40,5451,11440,1.5141666666666667,3.1777777777777776,1.6636111111111112,8.966666666666667,0,1,1,0
42,M,01:31:07,03:10:41,5467,11441,1.5186111111111111,3.1780555555555554,1.6594444444444445,8.45,0,1,1,0
46,M,01:31:20,03:10:41,5480,11441,1.5222222222222221,3.1780555555555554,1.6558333333333333,8.016666666666667,0,1,1,0
40,M,01:29:21,03:10:42,5361,11442,1.4891666666666667,3.1783333333333332,1.6891666666666667,12.0,0,1,1,0
45,M,01:33:50,03:10:42,5630,11442,1.5638888888888889,3.1783333333333332,1.6144444444444443,3.033333333333333,0,1,1,0
38,M,01:31:05,03:10:44,5465,11444,1.5180555555555555,3.178888888888889,1.6608333333333334,8.566666666666666,0,1,1,0
33,M,01:31:11,03:10:45,5471,11445,1.5197222222222222,3.1791666666666667,1.6594444444444445,8.383333333333333,0,1,1,0
31,M,01:32:06,03:10:46,5526,11446,1.535,3.1794444444444445,1.6444444444444444,6.566666666666666,0,1,1,0
31,M,01:33:59,03:10:47,5639,11447,1.5663888888888888,3.1797222222222223,1.6133333333333333,2.816666666666667,0,1,1,0
52,M,01:34:12,03:10:48,5652,11448,1.57,3.18,1.61,2.4,0,1,1,0
30,M,01:34:51,03:10:49,5691,11449,1.5808333333333333,3.180277777777778,1.5994444444444444,1.1166666666666667,0,1,1,0
28,M,01:30:51,03:10:49,5451,11449,1.5141666666666667,3.180277777777778,1.666111111111111,9.116666666666667,0,1,1,0
44,M,01:26:48,03:10:50,5208,11450,1.4466666666666668,3.1805555555555554,1.7338888888888888,17.233333333333334,0,1,1,0
33,M,01:29:34,03:10:50,5374,11450,1.4927777777777778,3.1805555555555554,1.6877777777777778,11.7,0,1,1,0
28,M,01:24:17,03:10:50,5057,11450,1.4047222222222222,3.1805555555555554,1.7758333333333334,22.266666666666666,0,1,1,0
36,M,01:32:43,03:10:50,5563,11450,1.5452777777777778,3.1805555555555554,1.6352777777777778,5.4,0,1,1,0
47,M,01:33:43,03:10:51,5623,11451,1.5619444444444444,3.180833333333333,1.6188888888888888,3.4166666666666665,0,1,1,0
34,W,01:33:06,03:10:52,5586,11452,1.5516666666666667,3.181111111111111,1.6294444444444445,4.666666666666667,1,1,1,0
43,M,01:29:48,03:10:52,5388,11452,1.4966666666666666,3.181111111111111,1.6844444444444444,11.266666666666667,0,1,1,0
40,M,01:31:47,03:10:52,5507,11452,1.5297222222222222,3.181111111111111,1.6513888888888888,7.3,0,1,1,0
35,M,01:31:28,03:10:55,5488,11455,1.5244444444444445,3.1819444444444445,1.6575,7.983333333333333,0,1,1,0
29,M,01:28:54,03:10:56,5334,11456,1.4816666666666667,3.1822222222222223,1.7005555555555556,13.133333333333333,0,1,1,0
38,M,01:26:27,03:10:56,5187,11456,1.4408333333333334,3.1822222222222223,1.7413888888888889,18.033333333333335,0,1,1,0
25,M,01:26:55,03:10:56,5215,11456,1.448611111111111,3.1822222222222223,1.7336111111111112,17.1,0,1,1,0
35,M,01:28:08,03:10:56,5288,11456,1.468888888888889,3.1822222222222223,1.7133333333333334,14.666666666666666,0,1,1,0
46,M,01:32:38,03:10:57,5558,11457,1.5438888888888889,3.1825,1.638611111111111,5.683333333333334,0,1,1,0
38,W,01:33:54,03:10:58,5634,11458,1.565,3.182777777777778,1.6177777777777778,3.1666666666666665,1,1,1,0
32,M,01:27:59,03:10:59,5279,11459,1.466388888888889,3.1830555555555557,1.7166666666666666,15.016666666666667,0,1,1,0
32,W,01:32:33,03:11:00,5553,11460,1.5425,3.183333333333333,1.6408333333333334,5.9,1,1,1,0
31,W,01:27:45,03:11:01,5265,11461,1.4625,3.183611111111111,1.721111111111111,15.516666666666667,1,1,1,0
52,M,01:34:06,03:11:02,5646,11462,1.5683333333333334,3.1838888888888888,1.6155555555555556,2.8333333333333335,0,1,1,0
35,M,01:32:45,03:11:03,5565,11463,1.5458333333333334,3.1841666666666666,1.6383333333333334,5.55,0,1,1,0
43,M,01:29:51,03:11:04,5391,11464,1.4975,3.1844444444444444,1.6869444444444444,11.366666666666667,0,1,1,0
31,M,01:29:09,03:11:04,5349,11464,1.4858333333333333,3.1844444444444444,1.698611111111111,12.766666666666667,0,1,1,0
41,M,01:34:00,03:11:04,5640,11464,1.5666666666666667,3.1844444444444444,1.6177777777777778,3.066666666666667,0,1,1,0
28,M,01:34:23,03:11:05,5663,11465,1.5730555555555557,3.1847222222222222,1.6116666666666666,2.316666666666667,0,1,1,0
40,M,01:31:10,03:11:05,5470,11465,1.5194444444444444,3.1847222222222222,1.6652777777777779,8.75,0,1,1,0
39,M,01:28:40,03:11:07,5320,11467,1.4777777777777779,3.185277777777778,1.7075,13.783333333333333,0,1,1,0
42,M,01:30:09,03:11:09,5409,11469,1.5025,3.1858333333333335,1.6833333333333333,10.85,0,1,1,0
24,M,01:28:26,03:11:10,5306,11470,1.4738888888888888,3.186111111111111,1.7122222222222223,14.3,0,1,1,0
34,M,01:32:58,03:11:10,5578,11470,1.5494444444444444,3.186111111111111,1.6366666666666667,5.233333333333333,0,1,1,0
47,M,01:29:35,03:11:10,5375,11470,1.4930555555555556,3.186111111111111,1.6930555555555555,12.0,0,1,1,0
26,M,01:30:33,03:11:11,5433,11471,1.5091666666666668,3.1863888888888887,1.6772222222222222,10.083333333333334,0,1,1,0
26,W,01:32:17,03:11:11,5537,11471,1.5380555555555555,3.1863888888888887,1.6483333333333334,6.616666666666666,1,1,1,0
57,M,01:29:58,03:11:13,5398,11473,1.4994444444444444,3.1869444444444444,1.6875,11.283333333333333,0,1,1,0
57,M,01:32:17,03:11:13,5537,11473,1.5380555555555555,3.1869444444444444,1.6488888888888888,6.65,0,1,1,0
38,W,01:32:51,03:11:14,5571,11474,1.5475,3.187222222222222,1.6397222222222223,5.533333333333333,1,1,1,0
38,M,01:33:42,03:11:15,5622,11475,1.5616666666666668,3.1875,1.6258333333333332,3.85,0,1,1,0
36,M,01:29:51,03:11:15,5391,11475,1.4975,3.1875,1.69,11.55,0,1,1,0
43,M,01:33:09,03:11:15,5589,11475,1.5525,3.1875,1.635,4.95,0,1,1,0
36,M,01:35:01,03:11:15,5701,11475,1.583611111111111,3.1875,1.603888888888889,1.2166666666666666,0,1,1,0
37,M,01:33:42,03:11:16,5622,11476,1.5616666666666668,3.187777777777778,1.626111111111111,3.8666666666666667,0,1,1,0
36,M,01:30:29,03:11:17,5429,11477,1.5080555555555555,3.1880555555555556,1.68,10.316666666666666,0,1,1,0
31,M,01:32:44,03:11:17,5564,11477,1.5455555555555556,3.1880555555555556,1.6425,5.816666666666666,0,1,1,0
35,M,01:34:04,03:11:19,5644,11479,1.5677777777777777,3.1886111111111113,1.6208333333333333,3.183333333333333,0,1,1,0
51,M,01:28:50,03:11:21,5330,11481,1.4805555555555556,3.1891666666666665,1.708611111111111,13.683333333333334,0,1,1,0
34,M,01:27:17,03:11:21,5237,11481,1.4547222222222222,3.1891666666666665,1.7344444444444445,16.783333333333335,0,1,1,0
51,M,01:33:09,03:11:22,5589,11482,1.5525,3.1894444444444443,1.6369444444444445,5.066666666666666,0,1,1,0
46,M,01:31:49,03:11:23,5509,11483,1.5302777777777778,3.189722222222222,1.6594444444444445,7.75,0,1,1,0
36,M,01:34:45,03:11:23,5685,11483,1.5791666666666666,3.189722222222222,1.6105555555555555,1.8833333333333333,0,1,1,0
55,M,01:31:02,03:11:23,5462,11483,1.5172222222222222,3.189722222222222,1.6725,9.316666666666666,0,1,1,0
44,M,01:33:11,03:11:23,5591,11483,1.5530555555555556,3.189722222222222,1.6366666666666667,5.016666666666667,0,1,1,0
45,M,01:26:53,03:11:26,5213,11486,1.4480555555555557,3.1905555555555556,1.7425,17.666666666666668,0,1,1,0
47,M,01:31:13,03:11:26,5473,11486,1.5202777777777778,3.1905555555555556,1.6702777777777778,9.0,0,1,1,0
39,M,01:29:41,03:11:27,5381,11487,1.4947222222222223,3.1908333333333334,1.6961111111111111,12.083333333333334,0,1,1,0
38,W,01:32:44,03:11:27,5564,11487,1.5455555555555556,3.1908333333333334,1.6452777777777778,5.983333333333333,1,1,1,0
42,M,01:27:14,03:11:28,5234,11488,1.4538888888888888,3.1911111111111112,1.7372222222222222,17.0,0,1,1,0
55,M,01:32:37,03:11:29,5557,11489,1.543611111111111,3.191388888888889,1.6477777777777778,6.25,0,1,1,0
40,M,01:29:54,03:11:31,5394,11491,1.4983333333333333,3.1919444444444443,1.6936111111111112,11.716666666666667,0,1,1,0
39,M,01:25:19,03:11:32,5119,11492,1.4219444444444445,3.192222222222222,1.7702777777777778,20.9,0,1,1,0
27,M,01:24:34,03:11:32,5074,11492,1.4094444444444445,3.192222222222222,1.7827777777777778,22.4,0,1,1,0
